매장명,주소
한양대학교 전기차충전소,서울 성동구 왕십리로 222 대운동장 지하2층 주차장 입구 B18
한양대학교 전파연구센터,서울 성동구 왕십리로 222 508호
한양대학교 정보통신관 지하 1층 민방위대피소,서울 성동구 왕십리로 222
한양대학교 제1공학관,서울 성동구 왕십리로 222
한양대학교 제1법학관,서울 성동구 왕십리로 222
한양대학교 제1음악관,서울 성동구 왕십리로 222
한양대학교 제1의학관,서울 성동구 왕십리로 222
한양대학교 제1학생생활관,서울 성동구 왕십리로 222
한양대학교 제2공학관,서울 성동구 왕십리로 222
한양대학교 제2법학관,서울 성동구 왕십리로 222
한양대학교 제2음악관,서울 성동구 왕십리로 222
한양대학교 제2의학관,서울 성동구 왕십리로 222
한양대학교 제2학생생활관,서울 성동구 살곶이길 188
한양대학교 제2학생생활관 매점,서울 성동구 살곶이길 188
한양대학교 제3법학관,서울 성동구 왕십리로 222
한양대학교 제3법학관 지하 1층 민방위대피소,서울 성동구 왕십리로 222
한양대학교 제3섹터연구소,서울 성동구 왕십리로 222
한양대학교 제3학생생활관,서울 성동구 왕십리로 222
한양대학교 주차장,서울 성동구 왕십리로 222
한양대학교 주차장,서울 성동구 왕십리로 222
한양대학교 주차장1,서울 성동구 왕십리로 222
한양대학교 주차장3,서울 성동구 왕십리로 222
한양대학교 중국쌀국수,서울 성동구 왕십리로 222 1층
한양대학교 창업지원단,서울 성동구 왕십리로 222 한양대학교 HIT 103호
한양대학교 테니스장,서울 성동구 왕십리로 222
한양대학교 테솔,서울 성동구 왕십리로 222
한양대학교 테크노숙사,서울 성동구 살곶이길 188
한양대학교 토건관,서울 성동구 왕십리로 222
한양대학교 퓨전테크센터,서울 성동구 사근동 110
한양대학교 학군단,서울 성동구 왕십리로 222
한양대학교 학생복지관,서울 성동구 왕십리로 222
한양대학교 학생회관,서울 성동구 왕십리로 222
한양대학교 한누리관,서울 성동구 사근동 110
한양대학교 한양AI솔루션센터,서울 성동구 왕십리로 222 5층
한양대학교 한양어린이집,서울 성동구 사근동10길 24 한양여자대학교 유아교육관 1층
한양대학교 한양종합기술연구원,서울 성동구 왕십리로 222
한양대학교 한양종합기술연구원 지하 1층 민방위대피소,서울 성동구 왕십리로 222
한양대학교 행원파크,서울 성동구 왕십리로 222 지하
한양대학교 현대한국연구소,서울 성동구 왕십리로 222
한양대학교 화학공학과,서울 성동구 왕십리로 222
한양대학교 화학과,서울 성동구 왕십리로 222 자연과학관 1
한양대학교 후문,서울 성동구 행당동 17-7
한양대학교기술지주회사,서울 성동구 왕십리로 222 한양대학교 내 한양종합기술연구원 512호
한양대학교미래인재교육원 제1행정실,서울 성동구 왕십리로 222
한양대학교병원,서울 성동구 왕십리로 222-1
한양대학교병원 가정의학과,서울 성동구 왕십리로 222-1 서관 4층
한양대학교병원 개방화장실,서울 성동구 왕십리로 222-1
한양대학교병원 건강검진센터,서울 성동구 왕십리로 222-1
한양대학교병원 국제병원,서울 성동구 왕십리로 222-1 3층
한양대학교병원 권역응급의료센터,서울 성동구 왕십리로 222-1
한양대학교병원 노동조합,서울 성동구 왕십리로 222-1
한양대학교병원 동관,서울 성동구 왕십리로 222-1
한양대학교병원 류마티스병원,서울 성동구 왕십리로 222-1 동관 1층
한양대학교병원 류마티스병원 류마티스내과,서울 성동구 왕십리로 222-1 동관 1층
한양대학교병원 마취통증의학과,서울 성동구 왕십리로 222-1 본관 5층
한양대학교병원 발달의학센터,서울 성동구 왕십리로 222-1 한양대학교병원 동관 4층
한양대학교병원 방사선종양학과,서울 성동구 왕십리로 222-1
한양대학교병원 병리과,서울 성동구 왕십리로 222-1 한양대학교병원 신관 7층
한양대학교병원 본관,서울 성동구 왕십리로 222-1
한양대학교병원 비뇨기과,서울 성동구 왕십리로 222-1 본관 2층
한양대학교병원 산부인과,서울 성동구 왕십리로 222-1 본관 2층
한양대학교병원 서관,서울 성동구 왕십리로 222-1
한양대학교병원 성형외과,서울 성동구 왕십리로 222-1 서관 5층
한양대학교병원 소아과,서울 성동구 왕십리로 222-1
한양대학교병원 소화기내과,서울 성동구 왕십리로 222-1 한양대학교병원 서관 6층
한양대학교병원 신경과,서울 성동구 왕십리로 222-1
한양대학교병원 신경외과,서울 성동구 왕십리로 222-1
한양대학교병원 신관,서울 성동구 왕십리로 222-1
한양대학교병원 신한플라자,서울 성동구 왕십리로 222-1
한양대학교병원 심장내과,서울 성동구 왕십리로 222-1 한양대학교병원 서관 4층
한양대학교병원 영상의학과,서울 성동구 왕십리로 222-1 본관 3층
한양대학교병원 외과,서울 성동구 왕십리로 222-1 서관 6층
한양대학교병원 의료기매장,서울 성동구 왕십리로 222 동관 지하1층
한양대학교병원 이비인후과,서울 성동구 왕십리로 222-1
한양대학교병원 임상연구보호센터,서울 성동구 왕십리로 222-1 한양대학교병원 동관 4층
한양대학교병원 장례식장,서울 성동구 왕십리로 222-1
한양대학교병원 장례식장 주차장,서울 성동구 사근동 110
한양대학교병원 정신건강의학과,서울 성동구 왕십리로 222-1 신한플라자 4층
한양대학교병원 정형외과,서울 성동구 왕십리로 222-1
한양대학교병원 제1주차동,서울 성동구 왕십리로 222-1
한양대학교병원 제2주차동,서울 성동구 왕십리로 222
한양대학교병원 조혈모세포이식센터,서울 성동구 왕십리로 222
한양대학교병원 주차장,서울 성동구 왕십리로 222-1
한양대학교병원 진료협력센터,서울 성동구 왕십리로 222-1 본관 지하1층
한양대학교병원 피부과,서울 성동구 왕십리로 222-1 서관 5층
한양대학교병원 호흡기알레르기내과,서울 성동구 왕십리로 222-1 서관 4층
한양대학교병원 흉부외과,서울 성동구 왕십리로 222-1 서관 4층
한양대학교사범대학 부속고등학교,서울 성동구 마조로 42
한양대학교사범대학 부속고등학교 교무실,서울 성동구 마조로 42
한양대학교사범대학부속고등학교 행정실,서울 성동구 마조로 42
한양대학교사범대학부속중학교,서울 성동구 마조로 42
한양대학교사범대학부속중학교 행정실,서울 성동구 마조로 42
한양대학교예비군연대,서울 성동구 왕십리로 222
한양대학교회,서울 성동구 사근동 115-8 ITBT관 7층
한양사이버대학교,서울 성동구 왕십리로 222
한양사이버대학교 경영대학원,서울 성동구 왕십리로 220
한양사이버대학교 교육정보대학원,서울 성동구 왕십리로 222
한양사이버대학교 디자인대학원,서울 성동구 왕십리로 220
한양사이버대학교 법학과,서울 성동구 왕십리로 222
한양사이버대학교 부동산대학원,서울 성동구 왕십리로 220
한양사이버대학교 사이버1관,서울 성동구 왕십리로 222
한양사이버대학교 사이버2관,서울 성동구 왕십리로 222
한양사이버대학교 휴먼서비스대학원,서울 성동구 왕십리로 220
한양여자대학교,서울 성동구 살곶이길 200
한양여자대학교 AI융합혁신센터,서울 성동구 살곶이길 200 본관 지하1층
한양여자대학교 교수연구동,서울 성동구 살곶이길 200
한양여자대학교 교수회관,서울 성동구 살곶이길 200
한양여자대학교 구내매점,서울 성동구 살곶이길 200
한양여자대학교 도서관,서울 성동구 살곶이길 200
한양여자대학교 디자인관,서울 성동구 살곶이길 200
한양여자대학교 디자인정보센타(출력),서울 성동구 왕십리로 222
한양여자대학교 문예창작과,서울 성동구 살곶이길 200
한양여자대학교 본관,서울 성동구 살곶이길 200
한양여자대학교 산학협력단,서울 성동구 살곶이길 200
한양여자대학교 산학협력처,서울 성동구 살곶이길 200
한양여자대학교 시설관리팀,서울 성동구 살곶이길 200
한양여자대학교 식품영양과,서울 성동구 사근동10길 34
한양여자대학교 식품영양관,서울 성동구 살곶이길 200
한양여자대학교 운동장,서울 성동구 살곶이길 200
한양여자대학교 유아교육관,서울 성동구 살곶이길 200
한양여자대학교 의상과,서울 성동구 살곶이길 200
한양여자대학교 일어통역과,서울 성동구 살곶이길 200
한양여자대학교 정보문화관,서울 성동구 살곶이길 200
한양여자대학교 조형관,서울 성동구 살곶이길 200
한양여자대학교 주차장,서울 성동구 살곶이길 200 한양여자대학교 본관 지하2
한양여자대학교 평생교육원,서울 성동구 살곶이길 200 행원파크 지하 1층
한양여자대학교 학생식당,서울 성동구 살곶이길 200 본관 지하1층
한양여자대학교 행원문헌정보관,서울 성동구 살곶이길 200
한양여자대학교 행원스퀘어,서울 성동구 살곶이길 200 지하
한양여자대학교 행원파크나누리식당,서울 성동구 왕십리로 222
한양여자대학교 화장품판매점,서울 성동구 살곶이길 200
한양여자대학교 회계부장,서울 성동구 살곶이길 200
한양여자대학교부속유치원,서울 성동구 사근동10길 24
해동불교범음대학,서울 종로구 종로17길 45
해동불교범음대학,서울 종로구 종로17길 45
홍익대학교 133학군단,서울 마포구 와우산로 94
홍익대학교 T동편의점,서울 마포구 와우산로 94 제4공학관 1층
홍익대학교 강당,서울 마포구 와우산로 94
홍익대학교 개방화장실,서울 마포구 와우산로 94
홍익대학교 건축도시대학,서울 마포구 와우산로 94 와우관
홍익대학교 건축도시대학원,서울 마포구 와우산로 94 홍익대학교 홍문관
홍익대학교 건축학부,서울 마포구 와우산로 94
홍익대학교 경영대학,서울 마포구 와우산로 94 인문사회관 A동
홍익대학교 경영대학원,서울 마포구 와우산로 94
홍익대학교 경제연구소,서울 마포구 와우산로 94 인문사회관 C동 3층 303호
홍익대학교 경제학부,서울 마포구 와우산로 94
홍익대학교 공과대학,서울 마포구 와우산로 94 제1공학관
